,name,address_1,address_2,post_town,postcode,sic_code_1,lat,long,borough
4979,OLIVES & FIGS LIMITED,14 ARTILLERY PASSAGE,SPITALSFIELD LONDON,LONDON,E17LJ,56102 - Unlicensed restaurants and cafes,51.518086,-0.077415,Tower Hamlets
4980,AQUA DELI LTD,15 LEYDEN STREET,LONDON,,E17LE,56102 - Unlicensed restaurants and cafes,51.516943,-0.076296,Tower Hamlets
4981,HAS CAFE LIMITED,16 BELL LANE,,LONDON,E17LA,56102 - Unlicensed restaurants and cafes,51.517109000000005,-0.075438,Tower Hamlets
4982,MANGMEE LTD,25 WIDEGATE STREET,,LONDON,E17HP,56102 - Unlicensed restaurants and cafes,51.518126,-0.078235,City of London
4983,HOHAKI LTD,68 MIDDLESEX STREET,,LONDON,E17EZ,56102 - Unlicensed restaurants and cafes,51.516877,-0.076644,Tower Hamlets
4984,O MY SUSHI UK LTD,627 PETTICOAT SQ,,LONDON,E17ED,56102 - Unlicensed restaurants and cafes,51.516057,-0.076564,City of London
4985,MRT COMMERCIAL LIMITED,62 WENTWORTH STREET,,LONDON,E17AL,56102 - Unlicensed restaurants and cafes,51.516769000000004,-0.07388099999999999,Tower Hamlets
4986,BRADS COFFEE BAR LTD,UNIT 1 80-86 ST. MARY ROAD,WALTHAMSTOW,LONDON,E179RE,56102 - Unlicensed restaurants and cafes,51.583587,-0.017838999999999997,Waltham Forest
4987,KOFFE LTD,55 BEULAH ROAD,,LONDON,E179LG,56102 - Unlicensed restaurants and cafes,51.581511,-0.010061,Waltham Forest
4988,DYNAMITE ESPRESSO LTD,9A BARCLAY ROAD,BARCLAY ROAD,LONDON,E179JH,56102 - Unlicensed restaurants and cafes,51.580677,-0.008062,Waltham Forest
4989,MGJ AND SON LIMITED,FLAT 8 857 LEA BRIDGE ROAD,WALTHAMSTOW,LONDON,E179DS,56102 - Unlicensed restaurants and cafes,51.580562,-0.002381,Waltham Forest
4990,ARIANA RESTAURANT LIMITED,309 HOE STREET,,LONDON,E179BG,56102 - Unlicensed restaurants and cafes,51.57893,-0.017477,Waltham Forest
4991,PICNIC GROUP LIMITED,309 HOE STREET,HOE STREET,LONDON,E179BG,56102 - Unlicensed restaurants and cafes,51.57893,-0.017477,Waltham Forest
4992,THAINESE RESTAURANT LTD,309 HOE STREET,,LONDON,E179BG,56102 - Unlicensed restaurants and cafes,51.57893,-0.017477,Waltham Forest
4993,JHELUM FAST FOOD LIMITED,411 HOE STREET,,LONDON,E179AP,56102 - Unlicensed restaurants and cafes,51.576126,-0.014409,Waltham Forest
4994,KEBABISH NO. 1 LIMITED,411 HOE STREET,,LONDON,E179AP,56102 - Unlicensed restaurants and cafes,51.576126,-0.014409,Waltham Forest
4995,WAYNES COFFEE ILFORD LTD,367 HOE STREET,WALTHAMSTOW,LONDON,E179AP,56102 - Unlicensed restaurants and cafes,51.576126,-0.014409,Waltham Forest
4996,MINT CLUB LTD,406 HOE STREET,WALTHAMSTOW,LONDON,E179AA,56102 - Unlicensed restaurants and cafes,51.578255,-0.017477,Waltham Forest
4997,THE AVENUE CAFE LIMITED,91 MARKHOUSE AVENUE,,LONDON,E178AY,56102 - Unlicensed restaurants and cafes,51.578068,-0.033073000000000005,Waltham Forest
4998,ONCE UPON A TIME...BOOKS LTD,2 STATION ROAD,,LONDON,E178AA,56102 - Unlicensed restaurants and cafes,51.578928000000005,-0.032862999999999996,Waltham Forest
4999,IMSW LIMITED,45 CEDARS AVENUE,,LONDON,E177QL,56102 - Unlicensed restaurants and cafes,51.5813,-0.019929,Waltham Forest
5000,ONEDA'S COFFEE & SANDWICH BAR LTD,36 ST. JAMES'S STREET,,LONDON,E177PF,56102 - Unlicensed restaurants and cafes,51.580931,-0.033252,Waltham Forest
5001,STILL BAR & RESTAURANT LTD,38-40 ST. JAMES'S STREET,,LONDON,E177PE,56102 - Unlicensed restaurants and cafes,51.579799,-0.032767000000000004,Waltham Forest
5002,COFFEE FOX LTD,29 BRIGHTON AVENUE,,WALTHAMSTOW,E177NE,56102 - Unlicensed restaurants and cafes,51.579083000000004,-0.02766,Waltham Forest
5003,COFFEE GRIND (UK) LTD,6A HIGH STREET,,LONDON,E177LD,56102 - Unlicensed restaurants and cafes,51.581994,-0.031101,Waltham Forest
5004,INDO CHINESE CHOPSTICKS LTD,18 HIGH STREET,,WALTHAMSTOW,E177LD,56102 - Unlicensed restaurants and cafes,51.581994,-0.031101,Waltham Forest
5005,LATTELICIOUS COFFEE LOUNGE LTD,54 HIGH STREET,,LONDON,E177LD,56102 - Unlicensed restaurants and cafes,51.581994,-0.031101,Waltham Forest
5006,MR CARIBBEAN KITCHEN LTD,3-4 HIGH STREET,,LONDON,E177LD,56102 - Unlicensed restaurants and cafes,51.581994,-0.031101,Waltham Forest
5007,RICCO'S CAFE LIMITED,64 HIGH STREET,WALTHAMSTOW,LONDON,E177LD,56102 - Unlicensed restaurants and cafes,51.581994,-0.031101,Waltham Forest
5008,SUSHI TOKYO LTD,18A HIGH STREET,,WALTHAMSTOW,E177LD,56102 - Unlicensed restaurants and cafes,51.581994,-0.031101,Waltham Forest
5009,COFFEE BEANS-MARKET LTD,144 HIGH STREET,,LONDON,E177JS,56102 - Unlicensed restaurants and cafes,51.583584,-0.025241999999999997,Waltham Forest
5010,NEW TRADYCYJNA LTD,154 HIGH STREET,,LONDON,E177JS,56102 - Unlicensed restaurants and cafes,51.583584,-0.025241999999999997,Waltham Forest
5011,DIRECTORS CUT FOODS LTD,224 HIGH STREET,WALTHAMSTOW,LONDON,E177JH,56102 - Unlicensed restaurants and cafes,51.584476,-0.021061,Waltham Forest
5012,EAST CAFE LTD,212 HIGH STREET,WALTHAMSTOW,LONDON,E177JH,56102 - Unlicensed restaurants and cafes,51.584476,-0.021061,Waltham Forest
5013,MANNOUSH LTD,230 HIGH STREET,,LONDON,E177JH,56102 - Unlicensed restaurants and cafes,51.584476,-0.021061,Waltham Forest
5014,MIAMI WEISS LTD,187 WARNER ROAD,,LONDON,E177DX,56102 - Unlicensed restaurants and cafes,51.586295,-0.030307,Waltham Forest
5015,LIMANA LIMITED,173 HIGH STREET,,LONDON,E177BX,56102 - Unlicensed restaurants and cafes,51.583822999999995,-0.025578,Waltham Forest
5016,ARABIAN CAFE LIMITED,63 HIGH STREET,,LONDON,E177AD,56102 - Unlicensed restaurants and cafes,51.582028,-0.032166,Waltham Forest
5017,RENDEZVOUS CAFE LTD,61 HIGH STREET,,LONDON,E177AD,56102 - Unlicensed restaurants and cafes,51.582028,-0.032166,Waltham Forest
5018,COFFEE PRONTO 53 LIMITED,96 PALMERSTON ROAD,,LONDON,E176PZ,56102 - Unlicensed restaurants and cafes,51.586521000000005,-0.029287,Waltham Forest
5019,E17 KEBABISH LONDON LTD,41 PALMERSTON ROAD,,WALTHOMSTOW,E176PR,56102 - Unlicensed restaurants and cafes,51.586863,-0.029878,Waltham Forest
5020,E17 KEBABISH LTD,41 PALMERSTON ROAD,,WALTHOMSTOW,E176PR,56102 - Unlicensed restaurants and cafes,51.586863,-0.029878,Waltham Forest
5021,ARMSTRONG AUDIO CAFE LTD,32A BLACKHORSE LANE,,LONDON,E176HJ,56102 - Unlicensed restaurants and cafes,51.588475,-0.039668,Waltham Forest
5022,ARTAN AND SONS LTD,161 FOREST ROAD,,LONDON,E176HE,56102 - Unlicensed restaurants and cafes,51.587862,-0.035292000000000004,Waltham Forest
5023,FRIENDS LOUNGE LTD,161 FOREST ROAD,,LONDON,E176HE,56102 - Unlicensed restaurants and cafes,51.587862,-0.035292000000000004,Waltham Forest
5024,KRENAR & ROVENA LTD,161 FOREST ROAD,,LONDON,E176HE,56102 - Unlicensed restaurants and cafes,51.587862,-0.035292000000000004,Waltham Forest
5025,WOOD STREET COFFEE LTD,43 HEADBOURNE HOUSE 22D SUTHERLAND ROAD,WALTHAMSTOW,LONDON,E176FA,56102 - Unlicensed restaurants and cafes,51.591485999999996,-0.037951,Waltham Forest
5026,AA CAFE LIMITED,11A ST. ANDREW'S ROAD,,LONDON,E176BB,56102 - Unlicensed restaurants and cafes,51.593278000000005,-0.038119,Waltham Forest
5027,OSSIES CAFE LTD,11 ST. ANDREW'S ROAD,,LONDON,E176BB,56102 - Unlicensed restaurants and cafes,51.593278000000005,-0.038119,Waltham Forest
5028,FINSBURY VENTURES LIMITED,18 BANBURY ROAD,WALTHAMSTOW,LONDON,E175SZ,56102 - Unlicensed restaurants and cafes,51.601888,-0.036203,Waltham Forest
5029,HOME MADE COMMUNITY CAFE LTD,HECHAM CLOSE HECHAM CLOSE,HUGHAM HILL PARK,LONDON,E175QT,56102 - Unlicensed restaurants and cafes,51.596989,-0.036313,Waltham Forest
5030,STATION EXPRESS AND PIZZA ITALIA LTD,368 FOREST ROAD,,LONDON,E175JF,56102 - Unlicensed restaurants and cafes,51.590086,-0.023675,Waltham Forest
5031,WOO YP LIMITED,374 FOREST ROAD,,LONDON,E175JF,56102 - Unlicensed restaurants and cafes,51.590086,-0.023675,Waltham Forest
5032,FOOD PARADISE (UK) LTD,190 BILLET ROAD,,LONDON,E175DX,56102 - Unlicensed restaurants and cafes,51.599792,-0.029174000000000002,Waltham Forest
5033,HIVDA LTD,190 BILLET ROAD,,LONDON,E175DX,56102 - Unlicensed restaurants and cafes,51.599792,-0.029174000000000002,Waltham Forest
5034,M & G CAFE LTD,190 BILLET ROAD,,LONDON,E175DX,56102 - Unlicensed restaurants and cafes,51.599792,-0.029174000000000002,Waltham Forest
5035,ZENGIN LTD,190 BILLET ROAD,,LONDON,E175DX,56102 - Unlicensed restaurants and cafes,51.599792,-0.029174000000000002,Waltham Forest
5036,GUVENC (LND) LIMITED,99 BILLET ROAD,,LONDON,E175DP,56102 - Unlicensed restaurants and cafes,51.599489,-0.02444,Waltham Forest
5037,KORVIPONG LIMITED,OCHA THAI,60 BILLET ROAD,LONDON,E175DN,56102 - Unlicensed restaurants and cafes,51.600556,-0.020593,Waltham Forest
5038,MAHO LIMITED,220 CHINGFORD ROAD,,LONDON,E175AL,56102 - Unlicensed restaurants and cafes,51.598403000000005,-0.015069999999999998,Waltham Forest
5039,NAZAN (LONDON) LIMITED,214 CHINGFORD ROAD,WALTHAMSTOW,LONDON,E175AL,56102 - Unlicensed restaurants and cafes,51.598403000000005,-0.015069999999999998,Waltham Forest
5040,BRIOCHE BURGER E17 LIMITED,"154 , HOE STREET",,LONDON,E174QH,56102 - Unlicensed restaurants and cafes,51.586496999999994,-0.020424,Waltham Forest
5041,BRIOCHE PLUS LTD,160 HOE STREET,,LONDON,E174QH,56102 - Unlicensed restaurants and cafes,51.586496999999994,-0.020424,Waltham Forest
5042,L'HIRONDELLE LIMITED,160 HOE STREET,WALTHAMSTOW,LONDON,E174QH,56102 - Unlicensed restaurants and cafes,51.586496999999994,-0.020424,Waltham Forest
5043,WYNWOOD ART DISTRICT LIMITED,2A CHINGFORD ROAD (GROUND FLOOR),,WALTHAMSTOW,E174PJ,56102 - Unlicensed restaurants and cafes,51.591402,-0.017468,Waltham Forest
5044,AZRA CAFE LTD,635 FOREST ROAD,WALTHAMSTOW,LONDON,E174NE,56102 - Unlicensed restaurants and cafes,51.590112,-0.016124,Waltham Forest
5045,BREAKFAST CAFE LTD,623 FOREST ROAD,,LONDON,E174NE,56102 - Unlicensed restaurants and cafes,51.590112,-0.016124,Waltham Forest
5046,QUATTRO MORI LTD,10 SPRUCE HILLS ROAD,,LONDON,E174LD,56102 - Unlicensed restaurants and cafes,51.592178999999994,-0.008656,Waltham Forest
5047,JHRC LIMITED,197 BROOKSCROFT ROAD,,LONDON,E174JP,56102 - Unlicensed restaurants and cafes,51.596643,-0.009356,Waltham Forest
5048,TROPICAL SPICE LIMITED,797 FOREST ROAD,WALTHAMSTOW,LONDON,E174JD,56102 - Unlicensed restaurants and cafes,51.591118,-0.008111,Waltham Forest
5049,GRABINSKY'S LIMITED,STERLING HOUSE,FULBOURNE ROAD,WALTHAMSTOW,E174EE,56102 - Unlicensed restaurants and cafes,51.594521,-0.005132,Waltham Forest
5050,TZEVERRO LIMITED,STERLING HOUSE,FULBOURNE ROAD,WALTHAMSTOW,E174EE,56102 - Unlicensed restaurants and cafes,51.594521,-0.005132,Waltham Forest
5051,CRUZ 5 A DAY LIMITED,FLAT 5,15 THORPE HALL ROAD,LONDON,E174DN,56102 - Unlicensed restaurants and cafes,51.596858000000005,-0.002431,Waltham Forest
5052,FANEL LIMITED,867 FOREST ROAD,WALTHAMSTOW,LONDON,E174AT,56102 - Unlicensed restaurants and cafes,51.591662,-0.005748,Waltham Forest
5053,LA CAFETERIA LTD,841 FOREST ROAD,,LONDON,E174AT,56102 - Unlicensed restaurants and cafes,51.591662,-0.005748,Waltham Forest
5054,BUNS E17 LIMITED,112 WOOD STREET,,LONDON,E173HX,56102 - Unlicensed restaurants and cafes,51.588125,-0.004488000000000001,Waltham Forest
5055,CAFE BONITO LIMITED,162 WOOD STREET,WALTHAMSTOW,LONDON,E173HX,56102 - Unlicensed restaurants and cafes,51.588125,-0.004488000000000001,Waltham Forest
5056,DW STRAW LTD,70 WOOD STREET,,LONDON,E173HT,56102 - Unlicensed restaurants and cafes,51.59062,-0.0047539999999999995,Waltham Forest
5057,ONEAL DECOSTA COFFEE LTD,70 WOOD STREET,,LONDON,E173HT,56102 - Unlicensed restaurants and cafes,51.59062,-0.0047539999999999995,Waltham Forest
5058,VILLAGE FOODS UK LTD,234 HOE STREET,WALTHAMSTOW,LONDON,E173AY,56102 - Unlicensed restaurants and cafes,51.584406,-0.019563,Waltham Forest
5059,POOBESH RESTAURANT LTD,256 HOE STREET,,LONDON,E173AX,56102 - Unlicensed restaurants and cafes,51.583782,-0.019359,Waltham Forest
5060,BRICK LANE BURGERS LTD,22 OSBORN STREET,,LONDON,E16TD,56102 - Unlicensed restaurants and cafes,51.51682,-0.069901,Tower Hamlets
5061,FOUR STARS SUB LIMITED,24 OSBORN STREET,,LONDON,E16TD,56102 - Unlicensed restaurants and cafes,51.51682,-0.069901,Tower Hamlets
5062,JAIPUR BALTI HOUSE LIMITED,24 OSBORN STREET,,LONDON,E16TD,56102 - Unlicensed restaurants and cafes,51.51682,-0.069901,Tower Hamlets
5063,NIRALA SWEETS LONDON LIMITED,24 OSBORN STREET,(FIRST FLOOR),LONDON,E16TD,56102 - Unlicensed restaurants and cafes,51.51682,-0.069901,Tower Hamlets
5064,OCEAN7 (UK) LIMITED,24 OSBORN STREET,LONDON,LONDON,E16TD,56102 - Unlicensed restaurants and cafes,51.51682,-0.069901,Tower Hamlets
5065,TIKIDA GRILL HOUSE LTD,24 OSBORN STREET,,LONDON,E16TD,56102 - Unlicensed restaurants and cafes,51.51682,-0.069901,Tower Hamlets
5066,QUAKER STREET LIMITED,UNIT B1,10 QUAKER STREET,LONDON,E16SZ,56102 - Unlicensed restaurants and cafes,51.522294,-0.075191,Tower Hamlets
5067,DAMASCUS LOUNGE LIMITED,119-121 BRICK LANE,,LONDON,E16SE,56102 - Unlicensed restaurants and cafes,51.522345,-0.071758,Tower Hamlets
5068,KAHAILA LTD,135 BRICK LANE,,LONDON,E16SB,56102 - Unlicensed restaurants and cafes,51.524116,-0.071726,Tower Hamlets
5069,DUTCH VAPE LTD,210 BASEMENT FLOOR,BRICKLANE,LONDON,E16SA,56102 - Unlicensed restaurants and cafes,51.524075,-0.071411,Tower Hamlets
5070,JASMINE BRICK LANE LTD,128 BRICK LANE,,LONDON,E16RU,56102 - Unlicensed restaurants and cafes,51.521721,-0.07151,Tower Hamlets
5071,NAZRUL RESTAURANT LTD,130 BRICK LANE,,LONDON,E16RU,56102 - Unlicensed restaurants and cafes,51.521721,-0.07151,Tower Hamlets
5072,SBX LONDON LTD,22 BRICK LANE,,LONDON,E16RF,56102 - Unlicensed restaurants and cafes,51.518015999999996,-0.070975,Tower Hamlets
5073,BENGAL SPICE EURO LIMITED,35 BRICKLANE,,LONDON,E16PU,56102 - Unlicensed restaurants and cafes,51.518304,-0.071525,Tower Hamlets
5074,OTHETHI LIMITED,13 BRICK LANE,,LONDON,E16PU,56102 - Unlicensed restaurants and cafes,51.518304,-0.071525,Tower Hamlets
5075,MERAKI & ZEIN LIMITED,70 COMMERCIAL ST,COMMERCIAL STREET,LONDON,E16LT,56102 - Unlicensed restaurants and cafes,51.517445,-0.073337,Tower Hamlets
5076,BANH MI LTD,NO.2,COMMERCIAL STREET,LONDON,E16LP,56102 - Unlicensed restaurants and cafes,51.516329,-0.0723,Tower Hamlets
5077,"NHAMOR & CO., LTD.",45 CRISPIN STREET,,LONDON,E16HQ,56102 - Unlicensed restaurants and cafes,51.518755999999996,-0.07660800000000001,Tower Hamlets
5078,SOOD FAMILY LIMITED,OLD SPITALFIELDS MARKET,16 HORNER SQUARE,LONDON,E16EW,56102 - Unlicensed restaurants and cafes,51.519801,-0.075656,Tower Hamlets
5079,POPPIES OLD SPITALFIELDS MARKET LTD,UNIT SP4C 12 HORNER SQUARE,OLD SPITALFIELD MARKET,LONDON,E16BG,56102 - Unlicensed restaurants and cafes,51.519740999999996,-0.074751,Tower Hamlets
5080,NEW DOCKLANDS CATERING SERVICES LTD,30A STEPHENSON STREET,,LONDON,E164SA,56102 - Unlicensed restaurants and cafes,51.519012,0.003703,Newham
5081,SAHERA ENTERPRISE LTD,17 VERBENA CLOSE,,LONDON,E164NU,56102 - Unlicensed restaurants and cafes,51.523548,0.009784000000000001,Newham
5082,EASTLEA ENTERPRISE CAFE LIMITED,EASTLEA COMMUNITY SCHOOL,PRETORIA ROAD,LONDON,E164NP,56102 - Unlicensed restaurants and cafes,51.523792,0.010227,Newham
5083,ROSE'S CAFE LTD,159 BARKING ROAD,,CANNIING TOWN,E164HQ,56102 - Unlicensed restaurants and cafes,51.517866999999995,0.012258,Newham
5084,SHAH FOODS LTD,135 BARKING ROAD,,LONDON,E164HQ,56102 - Unlicensed restaurants and cafes,51.517866999999995,0.012258,Newham
5085,OLIVIER'S CAFE LIMITED,55 BARKING ROAD,,LONDON,E164HB,56102 - Unlicensed restaurants and cafes,51.516474,0.009068999999999999,Newham
5086,CALOROSO LTD,19 SHEERWATER ROAD,,LONDON,E163SU,56102 - Unlicensed restaurants and cafes,51.517561,0.040409,Newham
5087,URBAN RABBIT LIMITED,126 GARVARY ROAD,,LONDON,E163NH,56102 - Unlicensed restaurants and cafes,51.512612,0.029710000000000004,Newham
5088,MAK GRILL & INDIAN TAKEAWAY LTD,13 FREEMASONS ROAD,,LONDON,E163AR,56102 - Unlicensed restaurants and cafes,51.510678999999996,0.025502,Newham
5089,LATTIS LTD,11 PIER ROAD,WOOLWICH,LONDON,E162JJ,56102 - Unlicensed restaurants and cafes,51.499761,0.06321399999999999,Newham
5090,BONNANE FOOD LTD,BLOCK C UNIT 1 ESTUARY,4 AGNES GEORGE WALK,LONDON,E162FN,56102 - Unlicensed restaurants and cafes,51.502136,0.037458,Newham
5091,CAFE BONNANE LTD,"BLOCK C UNIT 1, ESTUARY HOUSE",4 AGNES GEORGE WALK,LONDON,E162FN,56102 - Unlicensed restaurants and cafes,51.502136,0.037458,Newham
5092,KUSSANLAR GORUR LTD,1 ALBERT ROAD,,LONDON,E162DW,56102 - Unlicensed restaurants and cafes,51.502177,0.046422000000000005,Newham
5093,BAARBURSI LTD,INTERNATIONAL HOUSE,12 CONSTANCE STREET,LONDON,E162DQ,56102 - Unlicensed restaurants and cafes,51.502804,0.045556,Newham
5094,MAMACCINO LTD,INTERNATIONAL HOUSE,12 CONSTANCE STREET,LONDON,E162DQ,56102 - Unlicensed restaurants and cafes,51.502804,0.045556,Newham
5095,MINI BEANS C.I.C.,INTERNATIONAL HOUSE,12 CONSTANCE STREET,LONDON,E162DQ,56102 - Unlicensed restaurants and cafes,51.502804,0.045556,Newham
5096,OTTERS POCKET HOLDINGS LTD,INTERNATIONAL HOUSE,12 CONSTANCE STREET,LONDON,E162DQ,56102 - Unlicensed restaurants and cafes,51.502804,0.045556,Newham
5097,WHOLESOME ORGANICS LTD,INTERNATIONAL HOUSE,12 CONSTANCE STREET,LONDON,E162DQ,56102 - Unlicensed restaurants and cafes,51.502804,0.045556,Newham
5098,1 STYLE PRODUCTION & EVENTS LIMITED,8 SOUTHLODGE,1 AUDLEY DRIVE,LONDON,E161TP,56102 - Unlicensed restaurants and cafes,51.504606,0.025118,Newham
5099,HAND MADE BRAIN LTD,FLAT 4 SEYMOUR HOUSE,5 DE QUINCEY MEWS,LONDON,E161SU,56102 - Unlicensed restaurants and cafes,51.505168,0.021238,Newham
5100,PETIT CAFE LIMITED,FLAT 4,"FLAT 4, 74-76 RATHBONE STREET",LONDON,E161JQ,56102 - Unlicensed restaurants and cafes,51.513996999999996,0.011914,Newham
5101,BOB'S YOUR UNCLE COFFEE LIMITED,ARIEL APARTMENTS 1 CREDITON ROAD,FLAT 28,LONDON,E161GD,56102 - Unlicensed restaurants and cafes,51.513923999999996,0.020371,Newham
5102,AIRLINE CAFE AND DINER LIMITED,C/O OFFICE  A WESTERN GATEWAY,WESTGATE APARTMENTS BUILDING,LONDON,E161FD,56102 - Unlicensed restaurants and cafes,51.508238,0.021575,Newham
5103,KUZEY FISH AND CHIPS LIMITED,132 BARKING ROAD,,LONDON,E161EN,56102 - Unlicensed restaurants and cafes,51.517367,0.012148,Newham
5104,CAFE MARINA LTD,UNIT 4A EXCEL MARINA,WESTERN GATEWAY,NEW HAM,E161AT,56102 - Unlicensed restaurants and cafes,51.507569000000004,0.021228999999999998,Newham
5105,PARAMOUNT PROPERTY SERVICES LIMITED,5 BRIARY COURT,TURNER STREET,LONDON,E161AN,56102 - Unlicensed restaurants and cafes,51.512817999999996,0.013563,Newham
5106,EMPORIAL KITCHENS AND CATERING LIMITED,F39 WATERFRONT STUDIOS,1 DOCK ROAD,LONDON,E161AH,56102 - Unlicensed restaurants and cafes,51.505982,0.015769,Newham
5107,ESPRESSO HOUSE LIMITED,94 CAMBRIDGE HEATH ROAD,,LONDON,E15QJ,56102 - Unlicensed restaurants and cafes,51.523410999999996,-0.05463099999999999,Tower Hamlets
5108,AGORA VILLA LIMITED,8 DAVENANT STREET,4TH FLOOR,LONDON,E15NB,56102 - Unlicensed restaurants and cafes,51.518363,-0.065829,Tower Hamlets
5109,GELATO AND WAFFLE LIMITED,8 DAVENANT STREET,ROOM-402,LONDON,E15NB,56102 - Unlicensed restaurants and cafes,51.518363,-0.065829,Tower Hamlets
5110,OMAMITABHA LTD,8 DAVENANT STREET,ROOM-402,LONDON,E15NB,56102 - Unlicensed restaurants and cafes,51.518363,-0.065829,Tower Hamlets
5111,REGGAE POT LIMITED,8 DAVENANT STREET,4TH FLOOR,LONDON,E15NB,56102 - Unlicensed restaurants and cafes,51.518363,-0.065829,Tower Hamlets
5112,SALT & PEPPER CANTEENS LTD,8 DAVENANT STREET (4TH FLOOR),UNIT: 407,LONDON,E15NB,56102 - Unlicensed restaurants and cafes,51.518363,-0.065829,Tower Hamlets
5113,TAHARAH LTD,8 DAVENANT STREET,"4TH FLOOR,  ROOM-402",LONDON,E15NB,56102 - Unlicensed restaurants and cafes,51.518363,-0.065829,Tower Hamlets
5114,CAFEEASTLONDON(PVT) LIMITED,UNIT-E 37,PRINCELET STREET,LONDON,E15LP,56102 - Unlicensed restaurants and cafes,51.519646,-0.070575,Tower Hamlets
5115,DESHY GRILL LTD,"UNIT E, 37, A F ACCOUNTANTS",PRINCELET STREET,LONDON,E15LP,56102 - Unlicensed restaurants and cafes,51.519646,-0.070575,Tower Hamlets
5116,AMIN'S KITCHEN LIMITED,"FLAT 1, WEAVER HOUSE",PEDLEY STREET,LONDON,E15ES,56102 - Unlicensed restaurants and cafes,51.522696,-0.06740399999999999,Tower Hamlets
5117,AMORE INTERNATIONAL LTD,69 VALLANCE ROAD,,LONDON,E15BS,56102 - Unlicensed restaurants and cafes,51.521478,-0.064414,Tower Hamlets
5118,LADY DINAHS CAT EMPORIUM WEST LTD,"UNIT 3, 6-8",HEMMING STREET,LONDON,E15BL,56102 - Unlicensed restaurants and cafes,51.522114,-0.06371,Tower Hamlets
5119,AHAOLA LTD,"8 DAVENANT STREET, 4TH FLOOR, ROOM-402",,LONDON,E15AQ,56102 - Unlicensed restaurants and cafes,51.518136,-0.065738,Tower Hamlets
5120,AHAWAKE LTD,"8 DAVENANT STREET, 4TH FLOOR, ROOM-402",,LONDON,E15AQ,56102 - Unlicensed restaurants and cafes,51.518136,-0.065738,Tower Hamlets
5121,GIAM LTD,49 WEST HAM LANE,,LONDON,E154PH,56102 - Unlicensed restaurants and cafes,51.539481,0.004141,Newham
5122,SAWMILL CAFE LTD,51 WEST HAM LANE,,LONDON,E154PH,56102 - Unlicensed restaurants and cafes,51.539481,0.004141,Newham
5123,BOWFAMILY LIMITED,115 ROMFORD ROAD,,LONDON,E154LY,56102 - Unlicensed restaurants and cafes,51.542778999999996,0.008482,Newham
5124,THE URBAN CHOCOLATIER ILFORD LIMITED,1 VICARAGE LANE,STRATFORD,"ENGLAND, LONDON",E154HF,56102 - Unlicensed restaurants and cafes,51.54268,0.00963,Newham
5125,THE URBAN CHOCOLATIER LIMITED,NUMBER ONE VICARAGE LANE,STRATFORD,LONDON,E154HF,56102 - Unlicensed restaurants and cafes,51.54268,0.00963,Newham
5126,THE URBAN CHOCOLATIER UPTON PARK LIMITED,1 VICARAGE LANE,STRATFORD,"ENGLAND, LONDON",E154HF,56102 - Unlicensed restaurants and cafes,51.54268,0.00963,Newham
5127,THE URBAN CHOCOLATIER WHITECHAPEL LIMITED,1 VICARAGE LANE,STRATFORD,"ENGLAND, LONDON",E154HF,56102 - Unlicensed restaurants and cafes,51.54268,0.00963,Newham
5128,TAKE BREAK LTD,10SS STRATFORD OFFICE VILLAGE,4 ROMFORD ROAD,LONDON,E154EA,56102 - Unlicensed restaurants and cafes,51.541506,0.004547,Newham
5129,PALCOR LTD,THE GRILL STRATFORD,38 ROMFORD ROAD,LONDON,E154BZ,56102 - Unlicensed restaurants and cafes,51.542096,0.006461,Newham
5130,CAFE REY LIMITED,73 PORTWAY,,LONDON,E153QJ,56102 - Unlicensed restaurants and cafes,51.536981,0.013606,Newham
5131,NERBAK LIMITED,235 PLAISTOW ROAD,,LONDON,E153EU,56102 - Unlicensed restaurants and cafes,51.532534999999996,0.014808000000000002,Newham
5132,ZAREL LIMITED,235 PLAISTOW ROAD,,LONDON,E153EU,56102 - Unlicensed restaurants and cafes,51.532534999999996,0.014808000000000002,Newham
5133,ATL (LONDON) LIMITED,125 NEW PLAISTOW ROAD,PLAISTOW,LONDON,E153ET,56102 - Unlicensed restaurants and cafes,51.533625,0.012636,Newham
5134,THE SAND ROSE LTD,123 PLAISTOW ROAD,,LONDON,E153ET,56102 - Unlicensed restaurants and cafes,51.533625,0.012636,Newham
5135,ROSERR LIMITED,4A MEMORIAL AVENUE,,WEST HAM,E153BT,56102 - Unlicensed restaurants and cafes,51.527924,0.0057810000000000005,Newham
